system,cell,method,seed,stage,n_replicas,n_steps,dt,t_phys,l2_f,int_l2_f,n_cross,n_roundtrips,p_a,p_b,cv_coverage,low_support_fraction,support_min_over_median,f_range,spectral_gap_matrix,n_states_visited_frac,fpt_frac,sweep,orphan,cross_per_replica,log10_cross_per_replica,cross_rate_per_time,roundtrips_per_replica,roundtrip_rate_per_time,n_relax,log10_n_relax,min_state_occupancy
eb,om1_b8_g15,abf,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.21320712978817355,11.02938085380568,nan,nan,0.5844596152085753,0.41554038479142474,1.0,0.08609271523178808,0.015348737842604852,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.41554038479142474
eb,om1_b8_g15,abf,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.19309034854619805,9.880745935028209,nan,nan,0.4634333740755594,0.5365666259244406,1.0,0.08609271523178808,0.03006233839125412,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4634333740755594
eb,om1_b8_g15,abf,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.1999929014417784,10.190023976110481,nan,nan,0.4876749105707934,0.5123250894292066,1.0,0.09271523178807947,0.02271791546970216,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4876749105707934
eb,om1_b8_g15,abf,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.21384164754881477,11.069197320198002,nan,nan,0.5284087584134922,0.4715912415865077,1.0,0.07947019867549669,0.03319762549969572,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4715912415865077
eb,om1_b8_g15,abf,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.18203937031586948,9.374145725697137,nan,nan,0.48835131977719787,0.5116486802228022,1.0,0.0728476821192053,0.04314155945793565,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48835131977719787
eb,om50_b8_g15,abf,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.20665932847484358,10.772951372763512,nan,nan,0.507929655793433,0.4920703442065669,1.0,0.09933774834437085,0.014028313789854911,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4920703442065669
eb,om50_b8_g15,abf,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.20667712671678398,10.663054948825923,nan,nan,0.5406155731527043,0.45938442684729586,1.0,0.07947019867549669,0.023740561550347632,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.45938442684729586
eb,om50_b8_g15,abf,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.20951894677864033,11.462072342834603,nan,nan,0.5468221251881255,0.45317787481187444,0.9933774834437086,0.09933774834437085,0.0025454002426920394,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.45317787481187444
eb,om50_b8_g15,abf,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.23059019998324692,11.94852938730493,nan,nan,0.5693655569206829,0.4306344430793171,1.0,0.09271523178807947,0.01206886416924818,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4306344430793171
eb,om50_b8_g15,abf,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.16875254772176135,8.163544357594226,nan,nan,0.3967021342107778,0.6032978657892222,1.0,0.039735099337748346,0.03835942446307184,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.3967021342107778
eb,om50_b8_g15,abf,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.20990403712053823,10.400606385051898,nan,nan,0.4732982668184311,0.5267017331815689,1.0,0.09933774834437085,0.015391938321440564,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4732982668184311
eb,om50_b8_g15,abf,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.2212259071513609,12.740538915649172,nan,nan,0.5398011438301615,0.4601988561698385,1.0,0.07947019867549669,0.03920907999023625,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4601988561698385
eb,om50_b8_g15,abf,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.21825956315189607,11.092080342855773,nan,nan,0.5034625685855947,0.49653743141440543,1.0,0.07947019867549669,0.04077896039041168,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49653743141440543
eb,om50_b8_g15,abf,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.21274666628254368,10.848117859464386,nan,nan,0.49260075043388785,0.5073992495661122,1.0,0.0728476821192053,0.016375477093174665,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49260075043388785
eb,om50_b8_g15,abf,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.20685404927647394,10.952464525246253,nan,nan,0.53186798903811,0.4681320109618901,1.0,0.09271523178807947,0.035799719465574927,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4681320109618901
eb,om5_b8_g15,abf,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.20303025916807332,9.93500818053662,nan,nan,0.46148667511109054,0.5385133248889095,1.0,0.08609271523178808,0.019476638174766248,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.46148667511109054
eb,om5_b8_g15,abf,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.19762828649924358,10.26318970339827,nan,nan,0.5522437221427722,0.4477562778572278,1.0,0.09271523178807947,0.012389452415138951,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4477562778572278
eb,om5_b8_g15,abf,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.19071614694318217,9.348361449288436,nan,nan,0.47917864227634094,0.5208213577236591,1.0,0.10596026490066225,0.0175856347626917,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.47917864227634094
eb,om5_b8_g15,abf,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.20044215833484638,10.21036675064317,nan,nan,0.43367118303239843,0.5663288169676015,1.0,0.07947019867549669,0.03244730546664907,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.43367118303239843
eb,om5_b8_g15,abf,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.21948519575436237,12.286179936135412,nan,nan,0.5217771853688451,0.47822281463115496,1.0,0.10596026490066225,0.0026966211201610974,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.47822281463115496
eb,om5_b8_g15,abf,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.18497340880594448,9.382984472004534,nan,nan,0.519533746004466,0.48046625399553394,1.0,0.0728476821192053,0.04902905050293351,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48046625399553394
eb,om5_b8_g15,abf,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.22080746930590003,11.579985869274086,nan,nan,0.5556772361437776,0.4443227638562224,1.0,0.09271523178807947,0.01041732698506576,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4443227638562224
eb,om5_b8_g15,abf,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.18555177025210967,9.31204141808239,nan,nan,0.4789855188390779,0.5210144811609221,1.0,0.0728476821192053,0.018269384668705493,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4789855188390779
eb,om5_b8_g15,abf,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.22220874438699714,12.080684675200615,nan,nan,0.5279409696213558,0.4720590303786441,1.0,0.08609271523178808,0.025999026517580143,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4720590303786441
eb,om5_b8_g15,abf,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.2045333343405403,10.220722931180806,nan,nan,0.4910404396072851,0.5089595603927148,1.0,0.08609271523178808,0.022736834929996015,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4910404396072851
eb,om10_b8_g15,fr,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.10289192335445473,6.440351489976323,nan,nan,0.5175153880077937,0.48248461199220627,1.0,0.046357615894039736,0.07808884432158338,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48248461199220627
eb,om10_b8_g15,fr,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.09991337327975819,6.3801619202392486,nan,nan,0.48587887744582453,0.5141211225541754,1.0,0.026490066225165563,0.09605256862607832,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48587887744582453
eb,om10_b8_g15,fr,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.09902578765472553,6.496715165018988,nan,nan,0.5097087558060613,0.4902912441939387,1.0,0.013245033112582781,0.14473824507509933,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4902912441939387
eb,om10_b8_g15,fr,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.10733061094175103,6.519817415270442,nan,nan,0.4988311503660839,0.5011688496339161,1.0,0.026490066225165563,0.10782418340248572,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4988311503660839
eb,om10_b8_g15,fr,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.10435165679306065,6.630949364806744,nan,nan,0.4935690027951102,0.5064309972048899,1.0,0.019867549668874173,0.17147702000857198,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4935690027951102
eb,om10_b8_g15,fr,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.10525134051920444,6.825017061859481,nan,nan,0.4748914693441061,0.5251085306558939,1.0,0.039735099337748346,0.06351893388579881,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4748914693441061
eb,om10_b8_g15,fr,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.09887190389859261,5.783113128210383,nan,nan,0.48773027391548573,0.5122697260845144,1.0,0.013245033112582781,0.16537609804379022,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48773027391548573
eb,om10_b8_g15,fr,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.09149040932609924,5.879025152233896,nan,nan,0.507494906274102,0.492505093725898,1.0,0.006622516556291391,0.2011985747354791,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.492505093725898
eb,om10_b8_g15,fr,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.10807040458456525,6.548264602834811,nan,nan,0.494284932683373,0.505715067316627,1.0,0.026490066225165563,0.12048053530235531,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.494284932683373
eb,om10_b8_g15,fr,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.09556683958032396,6.08522409944017,nan,nan,0.5071394643370128,0.49286053566298715,1.0,0.039735099337748346,0.06556628172582345,3.9058731902425508,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49286053566298715
eb,om1_b8_g15,fr,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.101960514378581,6.255652938517553,nan,nan,0.48635972202088007,0.5136402779791198,1.0,0.013245033112582781,0.15384823555309027,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48635972202088007
eb,om1_b8_g15,fr,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.11330836799532014,6.9004432721086495,nan,nan,0.4904323119796964,0.5095676880203036,1.0,0.013245033112582781,0.2039347507655579,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4904323119796964
eb,om1_b8_g15,fr,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.0999432830713787,6.259907919641846,nan,nan,0.5004436636786647,0.49955633632133534,1.0,0.013245033112582781,0.14707254593141889,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49955633632133534
eb,om1_b8_g15,fr,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.10626444717450093,6.692129019362461,nan,nan,0.4941723495443061,0.5058276504556939,1.0,0.033112582781456956,0.0680394307316207,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4941723495443061
eb,om1_b8_g15,fr,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.09941583300894027,6.091229941847828,nan,nan,0.4954371175144753,0.5045628824855247,1.0,0.013245033112582781,0.19058370272948616,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4954371175144753
eb,om1_b8_g15,fr,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.0974042862129399,6.037328881181281,nan,nan,0.5031390830008681,0.496860916999132,1.0,0.006622516556291391,0.19386435467014,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.496860916999132
eb,om1_b8_g15,fr,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.11285413789585635,6.920829575771339,nan,nan,0.512429648060763,0.4875703519392371,1.0,0.019867549668874173,0.1540233069343716,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4875703519392371
eb,om1_b8_g15,fr,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.09136896356092204,5.6249319033819125,nan,nan,0.4988962351624516,0.5011037648375485,1.0,0.013245033112582781,0.18538731017646198,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4988962351624516
eb,om1_b8_g15,fr,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.09280729099859611,6.072013698551352,nan,nan,0.5048467753078936,0.49515322469210643,1.0,0.019867549668874173,0.1288495925668323,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49515322469210643
eb,om1_b8_g15,fr,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.10473514001418437,6.500825590309508,nan,nan,0.47371190897924387,0.526288091020756,1.0,0.013245033112582781,0.17802000576079416,3.90625,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.47371190897924387
eb,om50_b8_g15,fr,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.10365088090004718,6.0857055517971625,nan,nan,0.48524763204373766,0.5147523679562623,1.0,0.033112582781456956,0.06286754488376732,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48524763204373766
eb,om50_b8_g15,fr,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.09275524023066227,6.1533902717631435,nan,nan,0.46755134037931906,0.5324486596206809,1.0,0.026490066225165563,0.1148499616405866,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.46755134037931906
eb,om50_b8_g15,fr,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.10036458126284416,6.117788151788153,nan,nan,0.5018226793690244,0.49817732063097564,1.0,0.019867549668874173,0.15736232236203854,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49817732063097564
eb,om50_b8_g15,fr,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.1005752810576869,6.4717829960586535,nan,nan,0.4867753838754829,0.5132246161245171,1.0,0.019867549668874173,0.12732005704465638,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4867753838754829
eb,om50_b8_g15,fr,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.08671504345681667,5.692640680997936,nan,nan,0.48645753721360263,0.5135424627863974,1.0,0.006622516556291391,0.20650915329101946,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48645753721360263
eb,om50_b8_g15,fr,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.09363362190031302,5.820587610844855,nan,nan,0.5167937435855935,0.48320625641440657,1.0,0.013245033112582781,0.16524655356208942,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48320625641440657
eb,om50_b8_g15,fr,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.10388495063290211,6.452941646556726,nan,nan,0.5025937062589467,0.49740629374105333,1.0,0.006622516556291391,0.20150054170052273,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.49740629374105333
eb,om50_b8_g15,fr,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.10388766000597713,6.328947597630582,nan,nan,0.5107856793672779,0.489214320632722,1.0,0.033112582781456956,0.08355946146728399,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.489214320632722
eb,om50_b8_g15,fr,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.09631576515830056,6.334699033384656,nan,nan,0.4709235272630726,0.5290764727369274,1.0,0.026490066225165563,0.07767863099362761,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4709235272630726
eb,om50_b8_g15,fr,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.09809135452160692,6.125881036603785,nan,nan,0.4793200851087116,0.5206799148912885,1.0,0.019867549668874173,0.14386408769091635,3.90421208919053,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4793200851087116
eb,om5_b8_g15,fr,0,stage2_omega,256.0,100000.0,0.0004,40.0,0.09248755916149005,6.178470191622497,nan,nan,0.4832038846382671,0.5167961153617329,1.0,0.006622516556291391,0.23057241194365466,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4832038846382671
eb,om5_b8_g15,fr,1,stage2_omega,256.0,100000.0,0.0004,40.0,0.1064052557447307,6.6725459731404975,nan,nan,0.4985372892616651,0.5014627107383349,1.0,0.046357615894039736,0.08601598732518516,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4985372892616651
eb,om5_b8_g15,fr,2,stage2_omega,256.0,100000.0,0.0004,40.0,0.10406483264827472,6.3630816508649035,nan,nan,0.4821032622922429,0.5178967377077571,1.0,0.006622516556291391,0.2360563697839387,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4821032622922429
eb,om5_b8_g15,fr,3,stage2_omega,256.0,100000.0,0.0004,40.0,0.11009344087231926,6.885552655803256,nan,nan,0.48502583474968747,0.5149741652503125,1.0,0.039735099337748346,0.10862763485200008,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48502583474968747
eb,om5_b8_g15,fr,4,stage2_omega,256.0,100000.0,0.0004,40.0,0.09071379139483544,5.5386861275957555,nan,nan,0.48685761719936493,0.5131423828006351,1.0,0.006622516556291391,0.21743720566419883,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48685761719936493
eb,om5_b8_g15,fr,5,stage2_omega,256.0,100000.0,0.0004,40.0,0.10325993022271901,6.447324615223847,nan,nan,0.4952696804217678,0.5047303195782322,1.0,0.019867549668874173,0.09901206394375235,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4952696804217678
eb,om5_b8_g15,fr,6,stage2_omega,256.0,100000.0,0.0004,40.0,0.098123256943409,5.855699515598165,nan,nan,0.48370597459124776,0.5162940254087521,1.0,0.013245033112582781,0.16873065432576334,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48370597459124776
eb,om5_b8_g15,fr,7,stage2_omega,256.0,100000.0,0.0004,40.0,0.10002377301781747,5.941604200208379,nan,nan,0.4906568362498176,0.5093431637501824,1.0,0.013245033112582781,0.1759009493991095,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4906568362498176
eb,om5_b8_g15,fr,8,stage2_omega,256.0,100000.0,0.0004,40.0,0.10971673104147527,6.831210020724427,nan,nan,0.4921848625872819,0.5078151374127182,1.0,0.052980132450331126,0.0880468497745494,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4921848625872819
eb,om5_b8_g15,fr,9,stage2_omega,256.0,100000.0,0.0004,40.0,0.10345019415351621,6.629655035722934,nan,nan,0.5127214922341647,0.48727850776583514,1.0,0.033112582781456956,0.09205408202121489,3.906082388735644,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48727850776583514
eb,om25_b12_g15,abf,0,stage3_beta,256.0,40000.0,0.001,40.0,0.40369274167704794,18.932157803326625,nan,nan,0.6035736223618778,0.3964263776381222,0.9668874172185431,0.1456953642384106,0.00021132852624481277,3.9055817916388,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.3964263776381222
eb,om25_b12_g15,abf,1,stage3_beta,256.0,40000.0,0.001,40.0,0.41592316472638574,21.32991934207971,nan,nan,0.6791445220913125,0.3208554779086874,0.9470198675496688,0.1456953642384106,2.3290340040016058e-05,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.3208554779086874
eb,om25_b12_g15,abf,2,stage3_beta,256.0,40000.0,0.001,40.0,0.41814965279472915,20.07180423534254,nan,nan,0.6815836719746179,0.31841632802538206,0.9602649006622517,0.15894039735099338,9.745863571063877e-05,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.31841632802538206
eb,om25_b12_g15,abf,3,stage3_beta,256.0,40000.0,0.001,40.0,0.39960399017825166,19.864515749221955,nan,nan,0.7475563042310361,0.25244369576896386,0.9602649006622517,0.1390728476821192,0.00021675978453138556,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.25244369576896386
eb,om25_b12_g15,abf,4,stage3_beta,256.0,40000.0,0.001,40.0,0.4058797327516833,20.10662872645181,nan,nan,0.6531057757535206,0.3468942242464794,0.9602649006622517,0.152317880794702,0.00024983079775244764,3.9055817916388,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.3468942242464794
eb,om25_b12_g15,abf,5,stage3_beta,256.0,40000.0,0.001,40.0,0.46878368645463736,21.49334114403228,nan,nan,0.7110398511225803,0.2889601488774197,0.9602649006622517,0.17218543046357615,0.00021297084188866993,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.2889601488774197
eb,om25_b12_g15,abf,6,stage3_beta,256.0,40000.0,0.001,40.0,0.4152669414248784,20.906759880207844,nan,nan,0.6733712995638884,0.3266287004361116,0.9668874172185431,0.152317880794702,0.0004908009956131531,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.3266287004361116
eb,om25_b12_g15,abf,7,stage3_beta,256.0,40000.0,0.001,40.0,0.4182693001427895,18.806994407507844,nan,nan,0.5806366763813313,0.41936332361866874,0.9602649006622517,0.15894039735099338,6.382752294575277e-05,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.41936332361866874
eb,om25_b12_g15,abf,8,stage3_beta,256.0,40000.0,0.001,40.0,0.4310862255744069,22.681735782675716,nan,nan,0.7039754396457235,0.29602456035427654,0.9536423841059603,0.16556291390728478,3.9870912986507463e-05,3.9055817916388,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.29602456035427654
eb,om25_b12_g15,abf,9,stage3_beta,256.0,40000.0,0.001,40.0,0.38744520088062917,18.33343899425755,nan,nan,0.68941612760956,0.31058387239044,0.9470198675496688,0.1456953642384106,2.3920432376412026e-05,3.9055817916388005,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.31058387239044
eb,om25_b2_g15,abf,0,stage3_beta,256.0,40000.0,0.001,40.0,0.060438452229834384,3.3988726412228703,nan,nan,0.48445691619949216,0.5155430838005078,1.0,0.0,0.4744059385289809,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.48445691619949216
eb,om25_b2_g15,abf,1,stage3_beta,256.0,40000.0,0.001,40.0,0.05109995874479228,3.7420797046276384,nan,nan,0.4071112477762152,0.5928887522237848,1.0,0.0,0.4796751317270236,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4071112477762152
eb,om25_b2_g15,abf,2,stage3_beta,256.0,40000.0,0.001,40.0,0.0541878717357106,3.7451597314437506,nan,nan,0.4459490049025629,0.554050995097437,1.0,0.0,0.743491030225469,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4459490049025629
eb,om25_b2_g15,abf,3,stage3_beta,256.0,40000.0,0.001,40.0,0.05309859233523312,3.501749167561928,nan,nan,0.4629962401149625,0.5370037598850375,1.0,0.0,0.6133380157576976,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4629962401149625
eb,om25_b2_g15,abf,4,stage3_beta,256.0,40000.0,0.001,40.0,0.05514919168773185,3.948432400952644,nan,nan,0.47206111334813217,0.5279388866518678,1.0,0.0,0.5760627142162322,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.47206111334813217
eb,om25_b2_g15,abf,5,stage3_beta,256.0,40000.0,0.001,40.0,0.054494038853681176,4.1584515339853665,nan,nan,0.46520884744523006,0.5347911525547699,1.0,0.0,0.5862099760475463,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.46520884744523006
eb,om25_b2_g15,abf,6,stage3_beta,256.0,40000.0,0.001,40.0,0.05643794301009185,3.8562895655158416,nan,nan,0.4756446480695324,0.5243553519304677,1.0,0.0,0.6861177944683192,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4756446480695324
eb,om25_b2_g15,abf,7,stage3_beta,256.0,40000.0,0.001,40.0,0.05710451531922556,3.257374578254308,nan,nan,0.4407306049308596,0.5592693950691404,1.0,0.0,0.5900100178434454,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4407306049308596
eb,om25_b2_g15,abf,8,stage3_beta,256.0,40000.0,0.001,40.0,0.05523968461529022,2.8241686353317332,nan,nan,0.5279739372687206,0.47202606273127956,1.0,0.0,0.5608112169706508,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.47202606273127956
eb,om25_b2_g15,abf,9,stage3_beta,256.0,40000.0,0.001,40.0,0.05441556819164972,3.478604862353637,nan,nan,0.4987208391906921,0.5012791608093079,1.0,0.0,0.5168125159162649,4.105428479507179,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4987208391906921
eb,om25_b4_g15,abf,0,stage3_beta,256.0,40000.0,0.001,40.0,0.05213053936139311,2.9678545133005,nan,nan,0.4588759934169528,0.5411240065830472,1.0,0.0,0.41228094892346295,3.9042453749164006,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4588759934169528
eb,om25_b4_g15,abf,1,stage3_beta,256.0,40000.0,0.001,40.0,0.054636665849277406,3.3579805518028745,nan,nan,0.4598286262080612,0.5401713737919389,1.0,0.0,0.6887943756615418,3.9042453749164006,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.4598286262080612
eb,om25_b4_g15,abf,2,stage3_beta,256.0,40000.0,0.001,40.0,0.04964202222778909,3.272630972524533,nan,nan,0.44819198121186105,0.551808018788139,1.0,0.0,0.5743174938724325,3.9042453749164006,nan,nan,nan,physics,False,nan,nan,nan,nan,nan,nan,nan,0.44819198121186105
