cell_id,system,stage,cell_label,config,source,pair_key,notes,abf_n_seeds,abf_mean_final_l2_F,abf_median_final_l2_F,equiv_margin_abs,equiv_margin_frac_of_abf,estimated_n,estimated_n_matched_vs_abf,estimated_final_l2_F_mean,estimated_final_l2_F_median,estimated_int_l2_F_mean,estimated_int_l2_F_median,estimated_final_l2_Fp_mean,estimated_final_l2_Fp_median,estimated_ancestor_ess_median,estimated_event_fraction_median,estimated_winrate_vs_abf,estimated_n_wins_vs_abf,estimated_minus_abf_mean,estimated_minus_abf_ci_lo,estimated_minus_abf_ci_hi,estimated_gain_pct_vs_abf_median,uniform_n,uniform_n_matched_vs_abf,uniform_final_l2_F_mean,uniform_final_l2_F_median,uniform_int_l2_F_mean,uniform_int_l2_F_median,uniform_final_l2_Fp_mean,uniform_final_l2_Fp_median,uniform_ancestor_ess_median,uniform_event_fraction_median,uniform_winrate_vs_abf,uniform_n_wins_vs_abf,uniform_minus_abf_mean,uniform_minus_abf_ci_lo,uniform_minus_abf_ci_hi,uniform_gain_pct_vs_abf_median,oracle_n,oracle_n_matched_vs_abf,oracle_final_l2_F_mean,oracle_final_l2_F_median,oracle_int_l2_F_mean,oracle_int_l2_F_median,oracle_final_l2_Fp_mean,oracle_final_l2_Fp_median,oracle_ancestor_ess_median,oracle_event_fraction_median,oracle_winrate_vs_abf,oracle_n_wins_vs_abf,oracle_minus_abf_mean,oracle_minus_abf_ci_lo,oracle_minus_abf_ci_hi,oracle_gain_pct_vs_abf_median,abf_ancestor_ess_median,abf_event_fraction_median,ancestor_ess_kind,event_fraction_kind,est_minus_uni_n_pairs,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_pct_of_abf,est_minus_uni_verdict,orc_minus_uni_n_pairs,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_pct_of_abf,orc_minus_uni_verdict,orc_minus_est_n_pairs,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_pct_of_abf,orc_minus_est_verdict,classification,classification_note,verdict_triple,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
edbema|phi0.75|ema0.00025,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.75, target_ema_rate=0.00025",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.02299300666255015,0.02305398810999465,0.0011496503331275075,0.05,20,20,0.03208865232724968,0.0319904527310056,2.8294359560250695,2.7589264662578725,0.10450950842259173,0.10393586916870345,110.5,0.01285693359375,0.0,0,0.00909564566469953,0.006927384426681395,0.011220392902245585,-39.4755871222103,20,20,0.02580237055467981,0.025976688625424453,1.9454626935545634,1.899932823315329,0.08675519629770487,0.08599723635698897,119.0,0.005569091796875,0.25,5,0.0028093638921296614,0.001163792142628728,0.004403168091761756,-15.069927027196574,20,20.0,0.014051516990082072,0.014027515058912667,1.1924277858506813,1.1617093243447225,0.06935367720319785,0.06922458944272447,113.0,0.005693481445312501,1.0,20.0,-0.008941489672468082,-0.010324995977341751,-0.0076242575442905264,37.43917161466549,512.0,0.0,final_ess,repl_fraction,20,0.006286281772569869,0.0043120228612956845,0.008294981993857805,27.339972822295778,DIFFERENT,20,-0.011750853564597739,-0.0131444409853382,-0.010325311891111692,-51.106206930896676,DIFFERENT,20,-0.01803713533716761,-0.01960643131368203,-0.01656334934823917,-78.44617975319245,DIFFERENT,C,all_different,DIFFERENT/DIFFERENT/DIFFERENT,oracle_BETTER,-78.44617975319245
edbema|phi0.9|ema0.00025,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.9, target_ema_rate=0.00025",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.03135232919814268,0.03149118390270125,0.001567616459907134,0.05,20,20,0.033540877602544136,0.034180957414694305,2.5811821426714,2.586867897362032,0.1703584094318319,0.1708969407957202,117.0,0.0068536376953124995,0.25,5,0.002188548404401456,4.849909950931411e-05,0.004133300226453291,-8.299125959224112,20,20,0.028659027260932574,0.02829649092778765,2.1761841126614376,2.179984224502295,0.14396951358727547,0.14397888934970915,120.5,0.0055523681640625,0.75,15,-0.0026933019372101102,-0.004695290593558785,-0.0004636375238993411,12.47459698290416,20,20.0,0.01767957472888864,0.017518484526553177,1.3693721646624784,1.358681264742032,0.12596562971265676,0.12619942605231954,110.5,0.0059276123046875,1.0,20.0,-0.013672754469254039,-0.015216185056015935,-0.01226247957166188,41.583909907787884,512.0,0.0,final_ess,repl_fraction,20,0.004881850341611567,0.002797802462006798,0.006971843056957335,15.570933536576826,DIFFERENT,20,-0.010979452532043929,-0.013122356725362501,-0.008837356671999712,-35.01957530062664,DIFFERENT,20,-0.015861302873655496,-0.017435779024266882,-0.014074996455881932,-50.590508837203465,DIFFERENT,C,all_different,DIFFERENT/DIFFERENT/DIFFERENT,oracle_BETTER,-50.590508837203465
edbema|phi0.5|ema0.0005,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.5, target_ema_rate=0.0005",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.0285589356235016,0.028453019003716502,0.0014279467811750802,0.05,20,20,0.03248811538099998,0.0325395249318224,2.6990057339607407,2.751362038135812,0.08431748979130546,0.08523708084795245,110.5,0.012898559570312499,0.1,2,0.00392917975749838,0.002357913447200352,0.005425300462289533,-14.79057074571461,20,20,0.03249358174380923,0.032909829050776815,1.9432687356619163,1.9826489101242617,0.08417990963865149,0.08397166767845732,117.5,0.005658691406249999,0.1,2,0.003934646120307636,0.0022629885485950644,0.0054726743178256715,-13.650937533594414,20,20.0,0.024993799206620943,0.024642480036667903,1.490560398031888,1.4518519616648338,0.07376919297423182,0.07331541717755588,116.5,0.00581689453125,0.95,19.0,-0.003565136416880654,-0.004535341600923085,-0.0026031577007042768,11.053455100805385,512.0,0.0,final_ess,repl_fraction,20,-5.466362809257094e-06,-0.001565491527230466,0.0015208158909733557,-0.01914063913768109,UNDERPOWERED,20,-0.007499782537188292,-0.008910605781352133,-0.006082584726641997,-26.260721464061152,DIFFERENT,20,-0.007494316174379035,-0.008407090336102927,-0.006496934749908168,-26.24158082492347,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-26.24158082492347
edbema|phi0.75|ema0.0005,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.75, target_ema_rate=0.0005",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.022992971509246393,0.023053690516485,0.0011496485754623196,0.05,20,20,0.02858449657886139,0.0289357656802493,2.1633996992977567,2.1443573029615792,0.0988181026850349,0.09938247838047196,115.5,0.0089786376953125,0.1,2,0.005591525069614996,0.0038350118555644176,0.0072787404749629445,-22.09404871436202,20,20,0.02580237055467981,0.025976688625424453,1.9454626935545634,1.899932823315329,0.08675519629770487,0.08599723635698897,119.0,0.005569091796875,0.25,5,0.0028093990454334168,0.0011236735213332072,0.004425957568404177,-15.069666750142314,20,20.0,0.014051516990082072,0.014027515058912667,1.1924277858506813,1.1617093243447225,0.06935367720319785,0.06922458944272447,113.0,0.005693481445312501,1.0,20.0,-0.008941454519164324,-0.010317490819966682,-0.007629325033283296,37.439195600166215,512.0,0.0,final_ess,repl_fraction,20,0.0027821260241815784,0.001153253380051164,0.004386470333181962,12.09989767117649,DIFFERENT,20,-0.011750853564597739,-0.013113822536904626,-0.010306628654852986,-51.10628506573085,DIFFERENT,20,-0.014532979588779318,-0.016021624032985148,-0.013012011284790074,-63.206182736907344,DIFFERENT,C,all_different,DIFFERENT/DIFFERENT/DIFFERENT,oracle_BETTER,-63.206182736907344
edbema|phi0.9|ema0.0005,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.9, target_ema_rate=0.0005",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.03135232919776082,0.031491183935699454,0.001567616459888041,0.05,20,20,0.027341119202591517,0.0268264462812578,2.195625870095907,2.1755347743202447,0.15673830831127547,0.1561727651363967,118.5,0.0061258544921875,1.0,20,-0.004011209995169305,-0.0052671287536609985,-0.002866585944963608,11.83213834080448,20,20,0.028659027260932574,0.02829649092778765,2.1761841126614376,2.179984224502295,0.14396951358727547,0.14397888934970915,120.5,0.0055523681640625,0.75,15,-0.002693301936828251,-0.0046798714276567645,-0.0005027537305837189,12.474596988749646,20,20.0,0.01767957472888864,0.017518484526553177,1.3693721646624784,1.358681264742032,0.12596562971265676,0.12619942605231954,110.5,0.0059276123046875,1.0,20.0,-0.013672754468872178,-0.015197348087149197,-0.01225899447161264,41.58390982342888,512.0,0.0,final_ess,repl_fraction,20,-0.0013179080583410544,-0.003704709652556148,0.0008790164964590897,-4.203541146905217,UNDERPOWERED,20,-0.010979452532043929,-0.013235291476791408,-0.008887802299670695,-35.01957530105317,DIFFERENT,20,-0.009661544473702873,-0.01100546133856534,-0.008410522664000102,-30.816034154147946,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-30.816034154147946
edbema|phi0.5|ema0.001,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.5, target_ema_rate=0.001",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.028558980219501706,0.028453195489634202,0.0014279490109750854,0.05,20,20,0.032061795027852995,0.03257186566763545,2.221455375574063,2.2209294042970997,0.08547389488104426,0.08678177959133876,118.5,0.0090655517578125,0.15,3,0.003502814808351301,0.001995397260222152,0.00502187204774086,-14.04582972387136,20,20,0.03249358174380923,0.032909829050776815,1.9432687356619163,1.9826489101242617,0.08417990963865149,0.08397166767845732,117.5,0.005658691406249999,0.1,2,0.0039346015243075325,0.0022761259625758853,0.005478730761906105,-13.650899839573693,20,20.0,0.024993799206620943,0.024642480036667903,1.490560398031888,1.4518519616648338,0.07376919297423182,0.07331541717755588,116.5,0.00581689453125,0.95,19.0,-0.0035651810128807587,-0.004538024551146289,-0.002585728952893725,11.053411112064065,512.0,0.0,final_ess,repl_fraction,20,-0.00043178671595623123,-0.0019775038046706125,0.0011332318172661254,-1.5119122343919777,UNDERPOWERED,20,-0.007499782537188292,-0.008907948057728855,-0.00607129004207328,-26.26068045688484,DIFFERENT,20,-0.00706799582123206,-0.008471877424230051,-0.00558996231805451,-24.748768222492863,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-24.748768222492863
edbema|phi0.75|ema0.001,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.75, target_ema_rate=0.001",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.022993006045532047,0.0230539964006944,0.0011496503022766023,0.05,20,20,0.028010718701269404,0.02915881054849625,2.0707566502377652,2.094943773180757,0.09571732136784236,0.09814898908792695,114.0,0.0068521728515625,0.15,3,0.005017712655737364,0.003269137830116023,0.006665958699076346,-22.615846358427078,20,20,0.02580237055467981,0.025976688625424453,1.9454626935545634,1.899932823315329,0.08675519629770487,0.08599723635698897,119.0,0.005569091796875,0.25,5,0.0028093645091477664,0.0011225026016392814,0.004412943442442694,-15.06978889648741,20,20.0,0.014051516990082072,0.014027515058912667,1.1924277858506813,1.1617093243447225,0.06935367720319785,0.06922458944272447,113.0,0.005693481445312501,1.0,20.0,-0.008941489055449973,-0.010315883991426321,-0.007639007218427692,37.439216420215885,512.0,0.0,final_ess,repl_fraction,20,0.0022083481465895987,-0.00016033155610713974,0.0045602591844382655,9.604434244989555,UNDERPOWERED,20,-0.011750853564597739,-0.013119916179423732,-0.01033671329258182,-51.106208302333485,DIFFERENT,20,-0.013959201711187339,-0.015344449429809384,-0.012485774685230641,-60.71064254732305,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-60.71064254732305
edbema|phi0.9|ema0.001,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.9, target_ema_rate=0.001",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.03135232926877586,0.0314911839306745,0.0015676164634387932,0.05,20,20,0.02592740674476236,0.0262240994896391,1.9646630924022737,2.006639800282054,0.15133804833127554,0.15191583288281596,113.5,0.0058331298828125,0.85,17,-0.005424922524013509,-0.007528475929110146,-0.0032626791477095712,19.598695836862653,20,20,0.028659027260932574,0.02829649092778765,2.1761841126614376,2.179984224502295,0.14396951358727547,0.14397888934970915,120.5,0.0055523681640625,0.75,15,-0.0026933020078433,-0.00470817912923493,-0.00045646540411563416,12.474596982889565,20,20.0,0.01767957472888864,0.017518484526553177,1.3693721646624784,1.358681264742032,0.12596562971265676,0.12619942605231954,110.5,0.0059276123046875,1.0,20.0,-0.013672754539887227,-0.015243900934550388,-0.012253732874140407,41.58390982283666,512.0,0.0,final_ess,repl_fraction,20,-0.0027316205161702096,-0.005091396293415389,-0.00030026106224474426,-8.712655741628298,UNDERPOWERED,20,-0.010979452532043929,-0.013193017473876465,-0.00891780694153568,-35.01957522173158,DIFFERENT,20,-0.008247832015873719,-0.009688881611686592,-0.006837446903417798,-26.306919480103282,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-26.306919480103282
edbema|phi0.5|ema0.002,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.5, target_ema_rate=0.002",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.02855897098457959,0.02845309864936405,0.0014279485492289796,0.05,20,20,0.03190647023383751,0.0319405264142098,2.003797939777043,1.9957025827239068,0.08358566953076887,0.0826611908644723,120.5,0.006865234375,0.15,3,0.003347499249257914,0.0021755972952153453,0.004516536159180235,-11.569348918584291,20,20,0.03249358174380923,0.032909829050776815,1.9432687356619163,1.9826489101242617,0.08417990963865149,0.08397166767845732,117.5,0.005658691406249999,0.1,2,0.0039346107592296425,0.0022658556781685333,0.005495204010870982,-13.650968786196604,20,20.0,0.024993799206620943,0.024642480036667903,1.490560398031888,1.4518519616648338,0.07376919297423182,0.07331541717755588,116.5,0.00581689453125,0.95,19.0,-0.0035651717779586487,-0.004539755188117966,-0.002596127712433526,11.053219835796934,512.0,0.0,final_ess,repl_fraction,20,-0.0005871115099717276,-0.0023325361798954823,0.0012507856414105138,-2.055786639822346,UNDERPOWERED,20,-0.007499782537188292,-0.00892622744907169,-0.006077704272674717,-26.260688948624225,DIFFERENT,20,-0.006912671027216563,-0.008063384358994341,-0.0058377180830972005,-24.204902308801874,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-24.204902308801874
edbema|phi0.75|ema0.002,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.75, target_ema_rate=0.002",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.022992995361835612,0.02305398762351135,0.0011496497680917807,0.05,20,20,0.026206042621025466,0.02600927165579275,1.9676032368679537,1.9795098292979278,0.08912217086715378,0.0887878673099405,119.0,0.0059866943359375,0.15,3,0.00321304725918986,0.0013592022442248494,0.00510293033078132,-12.583447086112105,20,20,0.02580237055467981,0.025976688625424453,1.9454626935545634,1.899932823315329,0.08675519629770487,0.08599723635698897,119.0,0.005569091796875,0.25,5,0.002809375192844201,0.0011283132940876261,0.004401525815213101,-15.06976832327387,20,20.0,0.014051516990082072,0.014027515058912667,1.1924277858506813,1.1617093243447225,0.06935367720319785,0.06922458944272447,113.0,0.005693481445312501,1.0,20.0,-0.00894147837175354,-0.010320582667110813,-0.007666576071942079,37.43915780186367,512.0,0.0,final_ess,repl_fraction,20,0.0004036720663456592,-0.0014575217483474802,0.002254397701856677,1.7556306170342857,UNDERPOWERED,20,-0.011750853564597739,-0.01312747953475044,-0.010320481240472823,-51.1062320488357,DIFFERENT,20,-0.012154525630943401,-0.013428747594078288,-0.010936888415187548,-52.86186266587,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-52.86186266587
edbema|phi0.9|ema0.002,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.9, target_ema_rate=0.002",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.031352330529279916,0.03149118389923285,0.0015676165264639959,0.05,20,20,0.026373008970341144,0.026592033120825302,2.03832212465693,2.049079946275905,0.146021279864152,0.14546693050181436,116.0,0.0056358642578125,0.9,18,-0.0049793215589387695,-0.006803756082331672,-0.0031855034897272133,17.13520463064016,20,20,0.028659027260932574,0.02829649092778765,2.1761841126614376,2.179984224502295,0.14396951358727547,0.14397888934970915,120.5,0.0055523681640625,0.75,15,-0.002693303268347346,-0.0047280463307896,-0.0004660784458547765,12.474629870886044,20,20.0,0.01767957472888864,0.017518484526553177,1.3693721646624784,1.358681264742032,0.12596562971265676,0.12619942605231954,110.5,0.0059276123046875,1.0,20.0,-0.013672755800391272,-0.015222163983229467,-0.012268339480740659,41.583909900671664,512.0,0.0,final_ess,repl_fraction,20,-0.002286018290591424,-0.004696425026587357,-5.0798446097036966e-05,-7.291382337451799,UNDERPOWERED,20,-0.010979452532043929,-0.013184305079297453,-0.008869468379331178,-35.01957381378787,DIFFERENT,20,-0.008693434241452504,-0.01018061201992879,-0.007118399400253877,-27.728191476336065,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-27.728191476336065
edbema|phi0.5|ema0.005,entropy_dominant_bottleneck_ema_tuning,ema_sweep,"phi=0.5, target_ema_rate=0.005",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/ema_tuning_raw_scalars.csv + /home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_ema_tuning/ema_sweep_20260615_175039/oracle_uniform_baseline/raw/main/*.npz,seed,fr_uniform/fr_oracle arms are the ema=0.005 baseline runs (EMA-independent by construction) and are shared across the 8 rate cells at this phi.,20,0.0285589830720613,0.028453128166238698,0.0014279491536030651,0.05,20,20,0.031781638082930275,0.03132629784436085,1.9813294485745463,1.9537330791179284,0.08330031951176625,0.08220065697869461,116.0,0.005745849609375,0.15,3,0.003222655010868976,0.0018232963841415166,0.004705432420644167,-8.890295447545679,20,20,0.03249358174380923,0.032909829050776815,1.9432687356619163,1.9826489101242617,0.08417990963865149,0.08397166767845732,117.5,0.005658691406249999,0.1,2,0.003934598671747928,0.002267695997109962,0.005499735593260831,-13.650949418641236,20,20.0,0.024993799206620943,0.024642480036667903,1.490560398031888,1.4518519616648338,0.07376919297423182,0.07331541717755588,116.5,0.00581689453125,0.95,19.0,-0.0035651838654403648,-0.004546815610452798,-0.002598718911029149,11.053607524469621,512.0,0.0,final_ess,repl_fraction,20,-0.0007119436608789522,-0.002581243960568021,0.0011945972395118432,-2.4928886966407178,UNDERPOWERED,20,-0.007499782537188292,-0.008905835873944728,-0.0060818716631705835,-26.260677833886824,DIFFERENT,20,-0.006787838876309339,-0.007867715947401223,-0.005735217961738217,-23.7677891372461,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-23.7677891372461
