cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|POOLED_36cfg,oracle,0,0.02|0.1|0.2|5|s0,0.0116224606736627,18.39976590137127,0.0715563439185364,959.0,2.750314234845064e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.02|0.1|0.2|5|s1,0.0176312407376178,16.03525486291089,0.0812426229080839,957.0,2.7500001806401995e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.02|0.1|0.2|5|s2,0.0148651507520079,16.006559571114586,0.0644207229440268,960.0,2.6253142380028294e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.02|0.1|0.2|5|s3,0.0126818090256578,15.904003814618148,0.0787718463880154,969.0,2.0003141969482385e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.02|0.1|0.2|5|s4,0.0131530747611755,15.188162085981936,0.0793533074871292,979.0,1.375000084635758e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.05|0.1|0.2|5|s0,0.0123791240386172,16.49263583278009,0.0689029165753484,940.0,4.000628376843452e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.05|0.1|0.2|5|s1,0.0132332991126137,15.063217430491408,0.072693113291882,929.0,4.81250028769864e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.05|0.1|0.2|5|s2,0.0147310699430133,16.71987439655473,0.0860337414185573,918.0,5.438442525473875e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.05|0.1|0.2|5|s3,0.0119001682462803,14.753939716692136,0.0740333434388406,925.0,5.000000305699359e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.05|0.1|0.2|5|s4,0.0130341644363304,15.386171657764262,0.0767043814560808,927.0,4.7503143605354126e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.1|0.1|0.2|5|s0,0.0133046732648432,15.343226587998316,0.0701968062123552,852.0,1.1126256930538148e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.1|0.1|0.2|5|s1,0.0136379642423569,13.55323232766011,0.0702163068150679,865.0,1.0250942813172514e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.1|0.1|0.2|5|s2,0.0135793953755804,14.775563256655024,0.0762719889898067,841.0,1.1188442829279666e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.1|0.1|0.2|5|s3,0.0119134057566302,15.333377939421176,0.067233960020198,850.0,1.0813128744757705e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.1|0.1|0.2|5|s4,0.0140998892659078,15.057309681708622,0.062593264510635,825.0,1.2750000763617209e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.01|0.1|0.4|5|s0,0.0134875729738993,16.311909745517504,0.0672154812933442,992.0,7.50000049265509e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.01|0.1|0.4|5|s1,0.0129399886157139,16.044560844348307,0.0685567405574455,987.0,1.0837521661718105e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.01|0.1|0.4|5|s2,0.0166885989839077,16.298121138107664,0.0696379536124258,989.0,9.166667268800664e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.01|0.1|0.4|5|s3,0.012775728503166,18.005887547006388,0.0790419973613276,995.0,4.170854557135802e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.01|0.1|0.4|5|s4,0.0121321137586799,15.163350070048333,0.075430112195465,991.0,7.50000049265509e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
