run_id,stage,method,physics_tag,beta,h,w,n_dim,M,a,beta_h,seed,n_steps,n_replicas,final_l2_f,final_l2_fp,integrated_l2_f,integrated_l2_fp,l2_f_transition,l2_fp_transition,neff_transition_mean,neff_transition_min,neff_compact,neff_stretched,neff_median_eval,neff_transition_ratio,neff_transition_min_ratio,transition_window_mean_force_error,marginal_l2_uniform,marginal_l2_ref,marginal_tv_ref,marginal_kl_ref,marginal_tv_uniform,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,deaths_per_fr_application,total_replacement_events,score_std,score_max,score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,ess_fraction,had_nan
production__fr_uniform__b2_h4_w2_n7_a1.5__seed1__N1024__T120000__7ed98f625d60,production,fr_uniform,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,1,120000,1024,0.01593486330192736,0.1536207833690389,21.81193320666982,110.47328625304117,0.008950937958155087,0.05030294391243977,81122466.71428572,73371056.0,74519387.4,91311113.9,80016388.0,1.0138231522558319,0.9169503627181972,0.05030294391243977,0.08030613668792856,1.1512148136175377,0.5826349778562138,2.278952695158319,0.04503648409090268,540679,539789,1080468,539758,4.5993794060296986e-05,0.000126953125,0.047097645117744114,942,,,,358.61012311901504,358.61012311901504,535,0.009765625,0.35020519835841313,False
production__fr_uniform__b2_h4_w2_n7_a1.5__seed2__N1024__T120000__d9e8da11033b,production,fr_uniform,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,2,120000,1024,0.01565832918220218,0.16531285850345911,21.29416762789759,109.93158255791337,0.007085712991450765,0.056407796732563166,81730108.14285715,73830928.0,74561820.4,90600843.4,80820036.0,1.0112604768309823,0.9135225824447789,0.056407796732563166,0.07310545880229984,1.131476576883903,0.5712950934688785,2.244843742360493,0.03750393807820909,546075,545231,1091306,545200,4.784917004149793e-05,8.984375e-05,0.04899755012249388,980,,,,364.5952712100139,364.5952712100139,535,0.01171875,0.3560500695410292,False
production__fr_uniform__b2_h4_w2_n7_a1.5__seed3__N1024__T120000__a4c5219e186a,production,fr_uniform,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,3,120000,1024,0.015194789247487793,0.15837225984926262,19.991576995021745,103.40441349387388,0.009698383199788926,0.052122710301551294,81346847.28571428,73479440.0,73563430.2,92070418.0,80286028.0,1.0132129999719788,0.9152207654362974,0.052122710301551294,0.04188205496342338,1.164465008551944,0.5910887313756712,2.3764832605700024,0.02416262691326944,544494,543623,1088117,543588,4.5798491325433725e-05,8.203125e-05,0.046897655117244134,938,,,,359.840768702814,359.840768702814,543,0.01171875,0.3514070006863418,False
production__fr_uniform__b2_h6_w2_n10_a1.5__seed0__N1024__T120000__5aa870c8833f,production,fr_uniform,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,0,120000,1024,0.02123246924152803,0.15008071163623815,50.12078542124083,215.49614739907173,0.01969092234494198,0.06888622725424468,75466250.0,69881544.0,74893534.8,95424188.6,77730060.0,0.9708760034406252,0.8990285611512457,0.06888622725424468,0.08058859354958675,1.264439504740935,0.5891296110693014,3.6206119547430315,0.04555786711095282,498671,497179,995850,497178,6.000676528673566e-05,0.0001484375,0.06144692765361732,1229,,,,273.4940010432968,273.2089630015633,446,0.015625,0.26708398539384454,False
production__fr_uniform__b2_h6_w2_n10_a1.5__seed1__N1024__T120000__a72406bfd493,production,fr_uniform,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,1,120000,1024,0.016671062926699284,0.14862705473378293,28.028144392178277,137.32707915521326,0.013755648244773658,0.03543808416459088,76504132.0,70261200.0,74183259.6,95583698.0,77810088.0,0.9832161094587119,0.9029831710253303,0.03543808416459088,0.07772486138811853,1.2772097302885392,0.5947117695280577,3.532338108458619,0.047972820757702185,506022,504586,1010608,504585,5.4831242812859355e-05,0.000146484375,0.05614719264036798,1123,,,,248.5955429113324,248.5955429113324,468,0.0244140625,0.24276908487434803,False
production__fr_uniform__b2_h6_w2_n10_a1.5__seed2__N1024__T120000__716140d8c7c0,production,fr_uniform,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,2,120000,1024,0.021206667179736044,0.15644221867571234,75.96640403576895,357.89089778935283,0.01871351527497581,0.052607505129106766,76393174.28571428,69993448.0,74726063.2,95104623.0,78308000.0,0.9755475083735287,0.8938224447055217,0.052607505129106766,0.04207652429098851,1.3175579632112338,0.6213417060838854,3.8521850444760792,0.02191790271651564,505800,504301,1010101,504299,5.771195815209239e-05,0.000138671875,0.05909704514774261,1182,,,,279.1735889243877,279.1735889243877,444,0.01171875,0.27263045793397234,False
production__fr_uniform__b2_h6_w2_n10_a1.5__seed3__N1024__T120000__1406ae609bf1,production,fr_uniform,b2_h6_w2_n10_a1.5,2.0,6.0,2.0,10,100,1.5,12.0,3,120000,1024,0.01788820497727957,0.1506589950228355,241.6628843627841,1019.8882030750411,0.015381699486823306,0.039509571048357874,76886195.0,70075704.0,73610217.0,95548717.6,77948216.0,0.9863753007509498,0.8990033075291934,0.039509571048357874,0.1162996251574527,1.2745801332393454,0.5999320986760086,3.6066212702774116,0.07174850006802035,510570,508997,1019567,508997,5.946968276586171e-05,0.000173828125,0.06089695515224239,1218,,,,268.865641025641,268.865641025641,454,0.0146484375,0.26256410256410256,False
production__fr_uniform__b4_h1_w2_n10_a1.5__seed0__N1024__T120000__5014dfedc9aa,production,fr_uniform,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,0,120000,1024,0.022646561077587505,0.06286223840426397,15.85225023998488,52.080597441405786,0.011745091618392668,0.07895311245214988,75019330.42857143,69058248.0,67997400.3,82753366.0,74632460.0,1.005183675153833,0.9253111581743386,0.07895311245214988,0.05128525858451033,0.8872292975370891,0.48564658760018636,0.9285741344160896,0.023376263755969663,348112,346657,694769,346649,7.065076433678317e-05,0.000130859375,0.07234638268086596,1447,,,,230.86217525319242,230.86217525319242,377,0.0146484375,0.22545134302069572,False
production__fr_uniform__b4_h1_w2_n10_a1.5__seed1__N1024__T120000__64072f782aab,production,fr_uniform,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,1,120000,1024,0.019919552263526374,0.058072208875907666,15.911625289247992,50.45410014966918,0.01124443525865562,0.07633636116138943,75129962.28571428,68862376.0,67221921.6,83345655.4,74829940.0,1.0040093882971748,0.9202516532820953,0.07633636116138943,0.06973875871240548,0.8714613514451487,0.4796208550611746,0.9549949594635694,0.04109255249685005,349973,348553,698526,348543,6.982072771361432e-05,0.0001328125,0.07149642517874107,1430,,,,215.66762649115591,215.66762649115591,370,0.015625,0.21061291649526945,False
production__fr_uniform__b4_h1_w2_n10_a1.5__seed2__N1024__T120000__b4f8d5f633f4,production,fr_uniform,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,2,120000,1024,0.023159558698798006,0.06486334974874915,14.579100634925858,47.40741719175038,0.010686928660631402,0.07859202479342454,75486573.57142857,68843048.0,67741430.1,83162937.6,75183296.0,1.0040338424565554,0.9156694593437351,0.07859202479342454,0.0915761393020449,0.8567757505416512,0.4717311391110689,0.8855725233195864,0.05056117486707473,350597,349070,699667,349067,7.104136980650967e-05,0.000126953125,0.0727463626818659,1455,,,,210.47290244881574,210.47290244881574,369,0.0166015625,0.20553994379767163,False
production__fr_uniform__b4_h1_w2_n10_a1.5__seed3__N1024__T120000__af230c7048f2,production,fr_uniform,b4_h1_w2_n10_a1.5,4.0,1.0,2.0,10,100,1.5,4.0,3,120000,1024,0.022524958418263234,0.06485330097491131,16.635960009303698,51.87730752678872,0.011540050278987716,0.08241281687745175,74406234.28571428,68352976.0,68254582.2,83154080.4,73643300.0,1.0103598601055939,0.9281628607083061,0.08241281687745175,0.07340158669217882,0.8652794750314314,0.4728545988402542,0.9080498579736338,0.030475903425158643,344012,342558,686570,342546,7.255496600169992e-05,0.0009765625,0.07429628518574072,1486,,,,230.9638766519824,230.9638766519824,384,0.0185546875,0.22555066079295155,False
production__fr_uniform__b4_h2_w2_n10_a1.5__seed0__N1024__T120000__05fc4a21a93c,production,fr_uniform,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,0,120000,1024,0.03097484114330493,0.09084067814466647,27.65726880575423,95.85840933502479,0.013826998890966734,0.10247608218163931,73088657.85714285,68296944.0,71452417.4,84644415.6,74773236.0,0.9774708407316068,0.9133875655722591,0.10247608218163931,0.08687468064110757,1.1572728491370876,0.5655199326213223,2.117995895600467,0.04973537888938308,331395,329774,661169,329771,7.577746112694365e-05,0.000169921875,0.0775961201939903,1552,,,,188.3895077254761,188.3895077254761,315,0.0166015625,0.18397412863816026,False
production__fr_uniform__b4_h2_w2_n10_a1.5__seed1__N1024__T120000__baaa0578d935,production,fr_uniform,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,1,120000,1024,0.026543884475484582,0.08008657273139111,20.402585353119182,67.6109470705024,0.012062480105618716,0.08274524834085947,73280089.71428572,67901320.0,70272032.3,85220600.0,74089768.0,0.9890716585087123,0.9164736485610266,0.08274524834085947,0.06489307123727127,1.1629638099861845,0.5723286148382813,2.3192110797400716,0.03250185579780776,334894,333244,668138,333243,7.602158954552272e-05,0.000169921875,0.07784610769461527,1557,,,,187.58067978533094,187.58067978533094,340,0.0205078125,0.18318425760286225,False
production__fr_uniform__b4_h2_w2_n10_a1.5__seed2__N1024__T120000__efcd86515941,production,fr_uniform,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,2,120000,1024,0.027871984506466815,0.08213222207399962,20.634444793128928,68.79915841524428,0.014546371828832803,0.0948954774724604,74620851.14285715,69694848.0,71546847.4,83276228.8,75350088.0,0.990322017180088,0.9249471347664517,0.0948954774724604,0.08702671481659952,1.1422151005524614,0.5558874405343015,2.2133511067012672,0.04517084404023504,341175,339660,680835,339656,6.742826921153942e-05,0.0009765625,0.06904654767261637,1381,,,,226.08365674859854,226.08365674859854,390,0.013671875,0.22078482104355326,False
production__fr_uniform__b4_h2_w2_n10_a1.5__seed3__N1024__T120000__190d4a256ed2,production,fr_uniform,b4_h2_w2_n10_a1.5,4.0,2.0,2.0,10,100,1.5,8.0,3,120000,1024,0.02793221651138444,0.0830776043372333,20.74451058948533,72.28987537110885,0.01272174876800313,0.09124468171250208,73314110.85714285,68019696.0,72021309.2,83966995.8,74927724.0,0.978464404672733,0.9078041126672952,0.09124468171250208,0.08743764723292506,1.152328754212777,0.5585689791545989,2.3070600794165195,0.04807126930931306,339485,337939,677424,337934,7.362913104344783e-05,0.0009765625,0.07539623018849058,1508,,,,215.9341021416804,215.9341021416804,345,0.0126953125,0.21087314662273476,False
production__fr_uniform__b4_h4_w2_n10_a1.5__seed0__N1024__T120000__64f62e6f04eb,production,fr_uniform,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,0,120000,1024,0.04157561402381293,0.17640334353089757,51.90984577893816,186.57342695535874,0.02103346732281682,0.13486941022230473,70575175.71428572,66433612.0,77351186.1,88042273.8,73741260.0,0.9570649554168957,0.9009015034459676,0.13486941022230473,0.07296646805131514,1.4829612056751285,0.6488950295327643,5.264671403063335,0.03784618875406199,321388,319396,640784,319395,9.706545922703865e-05,0.000224609375,0.09939503024848757,1988,,,,151.00460829493088,149.9679633867277,270,0.01953125,0.14746543778801843,False
production__fr_uniform__b4_h4_w2_n10_a1.5__seed1__N1024__T120000__a24bcc6c7fac,production,fr_uniform,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,1,120000,1024,0.03829840239133781,0.1670232017256041,46.3802493990019,192.37420519908258,0.020196863254369736,0.12582558443941075,70660835.78571428,66563932.0,77226750.4,88390900.2,73961684.0,0.9553708347921646,0.8999785889136868,0.12582558443941075,0.10727059908028001,1.4453173110877464,0.622586968406226,5.010985774622705,0.05797392251069923,320419,318537,638956,318536,9.2768799060047e-05,0.00019921875,0.09499525023748813,1900,,,,157.77550406259405,157.77550406259405,274,0.0166015625,0.154077640686127,False
production__fr_uniform__b4_h4_w2_n10_a1.5__seed2__N1024__T120000__026e4a0408c8,production,fr_uniform,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,2,120000,1024,0.0392237990649297,0.17250123010752622,43.75906789041778,175.62208251666652,0.01951375266187373,0.12166783734230796,70394724.14285715,66039800.0,76831786.3,88612088.4,74473068.0,0.9452373325462723,0.8867608354741072,0.12166783734230796,0.0808842790251247,1.4901464225929588,0.6482613571318033,5.248574512722588,0.04029082844439726,316907,314876,631783,314875,9.848140405479726e-05,0.00020703125,0.1008449577521124,2017,,,,145.31263858093126,145.31263858093126,274,0.021484375,0.1419068736141907,False
production__fr_uniform__b4_h4_w2_n10_a1.5__seed3__N1024__T120000__837072982431,production,fr_uniform,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,3,120000,1024,0.03718299954236937,0.17047617933876533,49.669067972958906,183.33244726218336,0.018130661511085014,0.1174129720565774,71854507.0,67774000.0,77827358.4,87261843.6,74768772.0,0.9610229655771262,0.906447948616837,0.1174129720565774,0.09716166375864062,1.4901972513089463,0.6484498849242422,5.480425438254207,0.049057478166284786,326587,324686,651273,324684,9.052281760911954e-05,0.0009765625,0.09269536523173841,1854,,,,170.8334962528511,170.8334962528511,293,0.0185546875,0.1668295861844249,False
production__fr_uniform__b4_h6_w2_n10_a1.5__seed0__N1024__T120000__4704437a4c04,production,fr_uniform,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,0,120000,1024,0.04300768100279152,0.43700421922768123,68.93570087103075,325.88119883664797,0.022056681454913407,0.1236185051102484,69107943.35714285,66611880.0,86240307.6,100298764.0,74370172.0,0.9292427528222316,0.895680058397606,0.1236185051102484,0.10199396886672238,1.6508575801145673,0.6718209453963347,8.210593796051345,0.05322849093558778,307178,305377,612555,305368,0.00010087386255687215,0.000224609375,0.10329483525823709,2066,,,,146.32654200390735,146.32654200390735,283,0.025390625,0.14289701367569077,False
production__fr_uniform__b4_h6_w2_n10_a1.5__seed1__N1024__T120000__6d3925eee4b2,production,fr_uniform,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,1,120000,1024,0.04159148951233419,0.44045438228810224,60.35197394370757,311.39460406599574,0.022106104304660288,0.12009226852444689,68655492.21428572,66397824.0,87571481.4,99685924.2,74414832.0,0.9226049480873076,0.8922659934245366,0.12009226852444689,0.10439668078200463,1.6620058353977174,0.6734666032368091,8.047836383544979,0.05873895602582253,303968,302340,606308,302322,0.00010019030298485075,0.000185546875,0.10259487025648717,2052,,,,148.81862049389724,148.81862049389724,274,0.025390625,0.14533068407607153,False
production__fr_uniform__b4_h6_w2_n10_a1.5__seed2__N1024__T120000__8920370de998,production,fr_uniform,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,2,120000,1024,0.041132242080189785,0.4386053680549532,54.84637378671066,279.4489605882845,0.022831492750619572,0.12439979862685271,69834903.21428572,66826636.0,87230662.5,99423124.6,75325416.0,0.9271094263095171,0.8871724784102089,0.12439979862685271,0.12165362035764797,1.634992931271036,0.6655099587096434,7.861327511620484,0.06880944925986016,311665,309982,621647,309974,9.423356957152142e-05,0.000185546875,0.09649517524123793,1930,,,,171.0006523157208,171.0006523157208,307,0.021484375,0.1669928245270711,False
production__fr_uniform__b4_h6_w2_n10_a1.5__seed3__N1024__T120000__2d5f74f44ae2,production,fr_uniform,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,3,120000,1024,0.04050413335075417,0.4397077595419862,69.17219506750533,323.746510696824,0.02151190546063047,0.1151028176024252,69741923.14285715,66064672.0,86010127.9,99799040.4,74991072.0,0.9300030161304689,0.8809671636644959,0.1151028176024252,0.107272064536372,1.6493835139540762,0.6693234862664068,7.899791832740654,0.06119627765745592,309974,308271,618245,308263,9.364766136693166e-05,0.0009765625,0.09589520523973802,1918,,,,175.99462907015777,175.99462907015777,304,0.0185546875,0.17186975495132595,False
