sweep,method,target_mode,seed,beta,m,H,omega_out,omega_in,s,phi,B0,gamma,N,dt,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,final_cross,final_occ,final_denom0,n_die,n_clone,repl_fraction,n_fr_apply,score_std,delta_f_energetic,delta_f_entropic
main,abf,none,12,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.046312275426457494,0.12169662951976998,2.306684289923292,9.687001547925044,512.0,125818.0,0.09765625,9912281.019302871,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,13,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04936845873535372,0.15167105405643824,2.2050530622231084,9.457293193291125,512.0,121684.0,0.09765625,9550573.827561002,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,14,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0458575801172035,0.12437141757090746,2.1867168315606027,10.290539499219163,512.0,127771.0,0.1171875,10079674.662309002,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,15,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04525443221744611,0.12025523495145703,2.458794060689778,10.956353080726778,512.0,127456.0,0.08984375,10160668.206693131,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,16,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04517615995749902,0.11574050148652619,2.1378558355231583,9.14539713155331,512.0,125569.0,0.1171875,9963706.42468465,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,17,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0457642843573117,0.11890381310238698,2.2105227207883895,9.757240726521783,512.0,125359.0,0.12109375,9913453.138826244,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,18,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04680670017322159,0.1230089617252404,2.4329513638871694,10.877145556081828,512.0,127098.0,0.091796875,10088547.995055368,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,19,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0448595615010512,0.11511682406595773,2.240547040540644,9.27076876991401,512.0,128064.0,0.099609375,10123393.031966943,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,2,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04901117580728952,0.12747290658203528,2.2327024198514005,8.490692570016403,512.0,117325.0,0.099609375,9369102.643046193,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,3,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.046654333685108344,0.12091555387848026,2.2255887542602855,9.671223080132656,512.0,125733.0,0.078125,9960642.646909928,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,4,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.044582244975249846,0.11374432727578304,2.0700899571417697,8.85310924112088,512.0,125769.0,0.08203125,10034807.40601192,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,5,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0451317404379502,0.1159809750030166,2.1194541802614673,8.97765863093548,512.0,123788.0,0.08203125,9865933.824986244,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,6,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04512177094211712,0.11682819342741088,2.3467764421744337,10.339412092297211,512.0,123896.0,0.11328125,9832877.46768391,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,7,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0465221171331422,0.12559193460335666,2.236449311598102,10.171958869210888,512.0,122518.0,0.08203125,9788584.137803316,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,8,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.046713634236994976,0.12688873289168237,2.261801818513322,9.740584573438047,512.0,124126.0,0.0859375,9804167.911594696,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,abf,none,9,4.0,2,2.0,1.0,1.0,0.25,0.0,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0477149132658301,0.13281025804315183,2.204007631588285,9.077572682031,512.0,118865.0,0.103515625,9505068.684288444,0.0,0.0,0.0,0.0,0.0,2.0,0.0
main,fr_estimated,estimated,0,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03498261811623823,0.09037088800493141,1.7252440696287459,5.284473805418063,110.0,127516.0,0.109375,10111288.521004561,14359.0,11275.0,0.00625830078125,8000.0,0.11978388196069246,1.5,0.5
main,fr_estimated,estimated,1,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03437636844815635,0.08786157684019918,1.9110911097158403,5.5799914932890236,110.0,126293.0,0.09765625,10007242.177808903,13718.0,11001.0,0.006034912109375,8000.0,0.11427648139817748,1.5,0.5
main,fr_estimated,estimated,10,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03525359215326677,0.08848490064859153,1.930038760775879,5.328101874997627,120.0,126614.0,0.09765625,10031718.221506784,14009.0,11104.0,0.006131103515625,8000.0,0.11691792996934063,1.5,0.5
main,fr_estimated,estimated,11,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03452054249427175,0.08780562404550714,1.8102981417640693,5.519010206024776,100.0,127341.0,0.10546875,10008050.358115783,13819.0,10940.0,0.006044677734375,8000.0,0.11547152999540296,1.5,0.5
main,fr_estimated,estimated,12,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.037575841897564494,0.09576242280599384,1.801468883768044,5.40896484478874,119.0,124567.0,0.107421875,9978364.87089127,13888.0,11033.0,0.006084228515625,8000.0,0.11681934627150589,1.5,0.5
main,fr_estimated,estimated,13,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03349447579032688,0.08630223092011567,1.8160924396954532,5.292416547735573,89.0,126778.0,0.095703125,10057107.223901639,14015.0,11088.0,0.006128662109375,8000.0,0.11607342670003255,1.5,0.5
main,fr_estimated,estimated,14,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034858117899618755,0.08467356146767802,1.9351498981473902,5.396459057647878,99.0,125942.0,0.10546875,9980821.18768068,14251.0,11425.0,0.0062685546875,8000.0,0.11915327020877578,1.5,0.5
main,fr_estimated,estimated,15,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03392986022983929,0.085476191256899,1.7721635333267773,5.040862034479517,102.0,127185.0,0.083984375,10008477.293015586,14026.0,11128.0,0.00614111328125,8000.0,0.11710602854876773,1.5,0.5
main,fr_estimated,estimated,16,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.035413702401234454,0.09159184217228103,1.7710786499293498,5.471134426970328,100.0,127842.0,0.09765625,10050498.994153216,14409.0,11373.0,0.00629443359375,8000.0,0.11950144913393328,1.5,0.5
main,fr_estimated,estimated,17,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03598348088391644,0.08895983969790015,1.960579412302432,5.477966537297594,127.0,127985.0,0.099609375,10066825.714905793,13328.0,10758.0,0.00588037109375,8000.0,0.11345847229530039,1.5,0.5
main,fr_estimated,estimated,18,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03376954470864277,0.08531848666102057,1.734138870173176,4.935389340700337,109.0,126772.0,0.08984375,10062408.469357854,13955.0,11024.0,0.006098388671875,8000.0,0.11508785085391451,1.5,0.5
main,fr_estimated,estimated,19,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03426809769791726,0.08496194093039296,1.80103276027409,5.351363827059329,112.0,126617.0,0.103515625,9976760.913239969,14791.0,11654.0,0.006456298828125,8000.0,0.12155820401894192,1.5,0.5
main,fr_estimated,estimated,2,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03602926822950955,0.0921262192387701,1.8031316152634198,5.532739736998284,108.0,125875.0,0.111328125,9974257.933589084,13772.0,11119.0,0.006076904296875,8000.0,0.11597061588304847,1.5,0.5
main,fr_estimated,estimated,3,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033275925686919824,0.0860069501171821,1.7735276769337944,5.45775954598559,101.0,127079.0,0.083984375,10032150.273010248,14302.0,11243.0,0.006236572265625,8000.0,0.11862351529429672,1.5,0.5
main,fr_estimated,estimated,4,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03517527933231795,0.0888477632363934,1.8129914635755204,5.345906639472193,122.0,124694.0,0.09765625,9949602.70511006,14160.0,11129.0,0.006174072265625,8000.0,0.11795327532939073,1.5,0.5
main,fr_estimated,estimated,5,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03548766769670352,0.09028111478153698,1.9414648535386871,5.573144700557648,106.0,125166.0,0.1015625,9990012.937733132,13751.0,10883.0,0.00601416015625,8000.0,0.1140490699588289,1.5,0.5
main,fr_estimated,estimated,6,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03294611480522776,0.08514461532280465,1.734404166872684,5.261054615354265,104.0,124549.0,0.095703125,9940043.758360462,13954.0,11154.0,0.0061298828125,8000.0,0.11685430071581585,1.5,0.5
main,fr_estimated,estimated,7,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.035257335791197074,0.08668787732560733,1.903222686866092,5.47529301875051,104.0,126715.0,0.1015625,9977852.249425106,14030.0,10949.0,0.006098388671875,8000.0,0.11703549653916019,1.5,0.5
main,fr_estimated,estimated,8,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03582404174434222,0.08823928834597418,1.914847050389304,5.518878871267779,112.0,126077.0,0.125,9963091.029143916,13681.0,11053.0,0.00603857421875,8000.0,0.11552959250738556,1.5,0.5
main,fr_estimated,estimated,9,4.0,2,1.5,1.0,2.718281828459045,0.25,0.25,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03530455257022455,0.08977721705008257,1.853744525254319,5.489637607089952,129.0,127865.0,0.1015625,10085684.598403694,14327.0,11109.0,0.0062099609375,8000.0,0.11723777218976648,1.5,0.5
main,fr_estimated,estimated,0,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029662408571926657,0.07896621866022778,1.912959067547234,4.658737794569172,108.0,128413.0,0.1015625,10125816.55447481,12856.0,10368.0,0.005669921875,8000.0,0.10663735419991902,1.0,1.0
main,fr_estimated,estimated,1,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03218850164165482,0.08421044810028146,2.0305231660207665,4.8500600482931135,109.0,126718.0,0.083984375,10033786.60260196,12857.0,10659.0,0.0057412109375,8000.0,0.10893302383661568,1.0,1.0
main,fr_estimated,estimated,10,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03171732698835058,0.07657864113287775,2.2588896185926535,4.719030690368212,127.0,125681.0,0.1015625,10043612.00099048,12855.0,10756.0,0.005764404296875,8000.0,0.10828661191790931,1.0,1.0
main,fr_estimated,estimated,11,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030586960026984644,0.0795378030509566,1.9507463687011082,4.5809511617322825,110.0,127910.0,0.08984375,10063600.419320306,13119.0,10780.0,0.005834716796875,8000.0,0.10918260209269241,1.0,1.0
main,fr_estimated,estimated,12,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030357938370891447,0.08262540194253813,1.7482874220199283,4.472348512064257,124.0,125656.0,0.107421875,10000740.979799993,13113.0,10740.0,0.005823486328125,8000.0,0.1091108089042456,1.0,1.0
main,fr_estimated,estimated,13,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03096644986614527,0.08534715097043068,1.8358915221017964,4.842028585128477,127.0,126341.0,0.095703125,10015207.023889929,13048.0,10639.0,0.005782958984375,8000.0,0.10861852957422174,1.0,1.0
main,fr_estimated,estimated,14,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032442914210064955,0.08412952136748576,1.8738999378045662,4.566497502062465,109.0,125918.0,0.09375,10018221.006001208,12960.0,10473.0,0.005720947265625,8000.0,0.10679750118369745,1.0,1.0
main,fr_estimated,estimated,15,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0317026852910716,0.08194722926275799,2.220375055204398,4.9747789680406775,121.0,125309.0,0.09765625,9950384.083024628,13041.0,10405.0,0.00572412109375,8000.0,0.10816402530632455,1.0,1.0
main,fr_estimated,estimated,16,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.035689534286981406,0.09139331411055993,2.216153876928736,5.2792913707652795,104.0,125755.0,0.109375,9976667.45473787,13079.0,10753.0,0.005818359375,8000.0,0.10833757024002967,1.0,1.0
main,fr_estimated,estimated,17,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03504634173212927,0.0908415064673406,2.2162840627029117,5.340905022460603,124.0,126244.0,0.1015625,10077130.219941223,12887.0,10611.0,0.00573681640625,8000.0,0.10749637662768155,1.0,1.0
main,fr_estimated,estimated,18,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034350763117410914,0.09148575850363538,1.9899181945617341,4.928712496092869,106.0,125744.0,0.107421875,9975795.536889058,13195.0,10504.0,0.005785888671875,8000.0,0.10779275803600843,1.0,1.0
main,fr_estimated,estimated,19,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02965728673788578,0.07278007494823348,2.158609391275975,4.497562660448706,125.0,126916.0,0.107421875,10076283.08482812,12877.0,10526.0,0.005713623046875,8000.0,0.10757027159369359,1.0,1.0
main,fr_estimated,estimated,2,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.034600647687358065,0.08966788851258091,2.196136526089358,5.159099198852345,129.0,129160.0,0.08984375,10150169.651831547,12904.0,10387.0,0.005686279296875,8000.0,0.1076663000066272,1.0,1.0
main,fr_estimated,estimated,3,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03244837872444052,0.08404951728583537,2.0713380217569193,4.797780372276657,134.0,126787.0,0.1171875,9988016.524354082,12724.0,10391.0,0.005643310546875,8000.0,0.10684874084143252,1.0,1.0
main,fr_estimated,estimated,4,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027219132869934437,0.07378251789099373,1.6120571041834144,4.012459348337623,118.0,125758.0,0.09375,9981077.77384039,13240.0,10721.0,0.005849853515625,8000.0,0.10869086028779323,1.0,1.0
main,fr_estimated,estimated,5,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03194201135141102,0.08297355107162231,1.672816382228126,4.385236458435391,108.0,128381.0,0.099609375,10109321.488691013,13021.0,10594.0,0.005765380859375,8000.0,0.10859228911447791,1.0,1.0
main,fr_estimated,estimated,6,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02701911821556025,0.07370306698654135,1.721545799456643,4.340152842866581,117.0,126003.0,0.11328125,10077075.984852111,12906.0,10422.0,0.0056953125,8000.0,0.10688867979168992,1.0,1.0
main,fr_estimated,estimated,7,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030673897546903053,0.08165412211470079,1.711660992631541,4.32369879947591,130.0,126059.0,0.10546875,9988650.46360154,12884.0,10528.0,0.0057158203125,8000.0,0.10812490282294115,1.0,1.0
main,fr_estimated,estimated,8,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029351136899738568,0.0836565840123013,1.6063588435846534,4.27444513298704,114.0,127455.0,0.091796875,10035397.073411336,12802.0,10368.0,0.00565673828125,8000.0,0.10645632078176169,1.0,1.0
main,fr_estimated,estimated,9,4.0,2,1.0,1.0,7.38905609893065,0.25,0.5,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03217230977216674,0.08867385683666285,1.8257566478650231,4.791783443279339,116.0,126792.0,0.0859375,9991429.897450149,13057.0,10482.0,0.005746826171875,8000.0,0.10809478613112379,1.0,1.0
main,fr_estimated,estimated,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026581430975959504,0.08179253294261861,1.8936103146795544,4.363041291307984,131.0,128193.0,0.11328125,10130215.245224021,12569.0,10140.0,0.005544189453125,8000.0,0.10436258444973143,0.5,1.5
main,fr_estimated,estimated,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025855908692785656,0.0939550987718363,1.9674272023592918,4.83074220646112,126.0,125650.0,0.09375,9976958.242179371,12726.0,10346.0,0.0056328125,8000.0,0.10382421994762239,0.5,1.5
main,fr_estimated,estimated,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02851737624777192,0.08994198312383235,2.312310546762136,5.024980454997406,126.0,125504.0,0.103515625,10030404.404222462,12838.0,10362.0,0.0056640625,8000.0,0.1045069963323567,0.5,1.5
main,fr_estimated,estimated,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03538798866020295,0.09598614290834089,2.307455019052277,4.9730437769262625,120.0,127236.0,0.10546875,10084337.351494912,12839.0,10372.0,0.005666748046875,8000.0,0.10441502673820124,0.5,1.5
main,fr_estimated,estimated,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026048416993976888,0.08576300475170781,2.021113942331638,4.593915367568311,109.0,127841.0,0.09765625,10042405.82254796,12720.0,10257.0,0.005609619140625,8000.0,0.10401116717898772,0.5,1.5
main,fr_estimated,estimated,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021237954060883156,0.08186343907213424,1.3233460241098356,3.9424992557274985,131.0,126900.0,0.1171875,10090430.540576804,12656.0,10359.0,0.005618896484375,8000.0,0.10450835282281531,0.5,1.5
main,fr_estimated,estimated,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02680186281618618,0.08637107293424083,2.099532039801967,4.6649369928831925,116.0,126142.0,0.09375,10046677.637761883,12578.0,10436.0,0.00561865234375,8000.0,0.10378303967937356,0.5,1.5
main,fr_estimated,estimated,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028832759940511203,0.09538121693305916,2.18072707324104,5.262105988628323,124.0,126035.0,0.1015625,10035753.54273381,12709.0,10525.0,0.00567236328125,8000.0,0.10380465260537501,0.5,1.5
main,fr_estimated,estimated,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022679457146012397,0.0803942089654166,1.8064933192471448,4.187125373827026,118.0,124736.0,0.087890625,9981790.911014555,12751.0,10397.0,0.0056513671875,8000.0,0.10371329080884685,0.5,1.5
main,fr_estimated,estimated,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02587816975590695,0.08502466771503298,2.286113603798138,4.949621347382013,120.0,125030.0,0.080078125,9992066.760586854,12571.0,10438.0,0.005617431640625,8000.0,0.10391100444939456,0.5,1.5
main,fr_estimated,estimated,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022539284473963292,0.08370314381114967,1.792884553540654,4.425558060612662,110.0,128942.0,0.09375,10157555.082795471,12645.0,10312.0,0.005604736328125,8000.0,0.10359964752655398,0.5,1.5
main,fr_estimated,estimated,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030294862140054432,0.08652322243377882,2.434076909391065,4.981853546994617,113.0,127238.0,0.091796875,10067524.487172978,12442.0,10189.0,0.005525146484375,8000.0,0.10405519180134185,0.5,1.5
main,fr_estimated,estimated,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024349821814369454,0.09300857115472096,1.664375259740806,4.745248090225935,107.0,125833.0,0.095703125,10010269.01115504,12726.0,10288.0,0.00561865234375,8000.0,0.10478220431929978,0.5,1.5
main,fr_estimated,estimated,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022280479385332338,0.08617967936179993,1.5675620233581102,4.197685810016379,121.0,127248.0,0.091796875,10112942.014463855,12448.0,10266.0,0.00554541015625,8000.0,0.10322400838236828,0.5,1.5
main,fr_estimated,estimated,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02853556092626194,0.08860618702778096,2.2671117106887575,4.902577071738995,111.0,125536.0,0.099609375,9986682.181370627,12653.0,10177.0,0.00557373046875,8000.0,0.10374672373559489,0.5,1.5
main,fr_estimated,estimated,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028759995080433656,0.08702078881915414,2.2495219661593335,4.847570261691531,117.0,127109.0,0.099609375,10079825.60627317,12574.0,10362.0,0.005599609375,8000.0,0.10318158163717962,0.5,1.5
main,fr_estimated,estimated,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02216770620663612,0.08416032269736824,1.4443683801127427,4.266911058989487,121.0,126240.0,0.11328125,10020768.371051865,12802.0,10408.0,0.00566650390625,8000.0,0.10413486471410259,0.5,1.5
main,fr_estimated,estimated,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026780694558860382,0.09252622516997278,2.032438868110912,4.981144803557736,114.0,126553.0,0.0859375,10008637.156077068,12701.0,10264.0,0.005606689453125,8000.0,0.10384120497720968,0.5,1.5
main,fr_estimated,estimated,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02905161379913185,0.08937558359736492,2.3417504644312617,5.1157706886525025,113.0,128877.0,0.103515625,10130452.602205561,12710.0,10542.0,0.0056767578125,8000.0,0.10464441686259213,0.5,1.5
main,fr_estimated,estimated,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01743932784794322,0.07428047325512613,1.304461951625469,3.955758933263251,114.0,126383.0,0.080078125,10036518.477444476,12572.0,10409.0,0.005610595703125,8000.0,0.10362112309217662,0.5,1.5
